"merge","cluster.index","componentindex","X136.D1a","X136.D1b","X144.A7a","X144.A7b","X149.D3a","X149.D3b","X157.A8a","X157.A8b","X168.G7a","X168.G7b","X180.G9a","X180.G9b","X194.C11a","X194.C11b","X203.E8a","X203.E8b","X209.C7a","X209.C7b","X242.B4a","X242.B4b","X247.B10a","X247.B10b","X247.F7a","X247.F7b","X250.D12a","X250.D12b","X280.D11a","X280.D11b","X283.G4a","X283.G4b","X293.D6a","X293.D6b","X316.B9a","X316.B9b","X328.H4a","X328.H4b","X329.F11a","X329.F11b","X330.C6a","X330.C6b","X331.D7a","X331.D7b","X342.F3a","X342.F3b","X343.C8a","X343.C8b","X344.D2a","X344.D2b","X378.F11a","X378.F11b","X380.F3a","X380.F3b","X381.A4a","X381.A4b","X383.D9a","X383.D9b","X385.F9a","X385.F9b","X399.D8a","X399.D8b","X426.B10a","X426.B10b","X497.G10a","X497.G10b","X517.H3a","X517.H3b","X518.A5a","X518.A5b","X518.E8a","X518.E8b","X519.A7a","X519.A7b","X606.B6a","X606.B6b","X614.B8a","X614.B8b","X614.D5a","X614.D5b","GL101.F4a","GL101.F4b","GL102.D8a","GL102.D8b","GL104.A6a","GL104.A6b","GL105.D10a","GL105.D10b","GL21.A11a","GL21.A11b","GL21.B3a","GL21.B3b","GL21.C8a","GL21.C8b","GL21.G6a","GL21.G6b","GL22.C3a","GL22.C3b","GL22.D4a","GL22.D4b","GL23.F7a","GL23.F7b","GL23.G10a","GL23.G10b","GL26.H7a","GL26.H7b","GL27.A11a","GL27.A11b","GL36.B8a","GL36.B8b","GL36.B9a","GL36.B9b","GL36.D1a","GL36.D1b","GL36.F12a","GL36.F12b","GL36.G2a","GL36.G2b","GL36.G9a","GL36.G9b","GL37.C10a","GL37.C10b","GL37.E4a","GL37.E4b","GL37.G1a","GL37.G1b","GL38.A5a","GL38.A5b","GL38.D6a","GL38.D6b","GL38.H7a","GL38.H7b","GL39.A12a","GL39.A12b","GL39.B6a","GL39.B6b","GL39.F1a","GL39.F1b","GL40.A5a","GL40.A5b","GL40.D9a","GL40.D9b","GL41.B2a","GL41.B2b","GL44.F11a","GL44.F11b","GL76.C9a","GL76.C9b","GL76.E1a","GL76.E1b","GL79.D7a","GL79.D7b","GL82.G1a","GL82.G1b","GL82.H5a","GL82.H5b","GL84.D3a","GL84.D3b","GL85.D2a","GL85.D2b"
"X642_4.6",6691,-1,0,0,0,0,0.001255048,0.000997419,0,0,0,0,0,0,0,0,0.00040932,0,0,0,0.002075998,0,0,0,0,0.000344998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003389503,0,0,0,0.000222846,0,0,0.000947495,0,0.000206706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003548468,0,0,0,0,0,0,0,0.002533424,0.004090562,0,0.006934688,0.01965952,0,0,0,0,0,0,0,0,0.000745088,0,0,0,0,0,0.00243594,0,0,0,0,0.000416205,0.000322248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X642_5",7262,-1,0,0,0,0,0,0,0.001730314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235614,0,0,0,0,0.000209081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001483631,0.000955544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000586298,0,0,0,0.000507258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X642.1_4.3",11910,-1,0,0,0,0,0,0.0016264,0,0,0,0,0,0,0,0.000530128,0,0,0,0,0.000724073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540404,0,0,0,0,0,0,0,0,0,0,0.000822983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001388562,0,0,0,0,0,0.000273839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X642.2_6.4",5942,-1,0,0,0,0,0.000362739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000731684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000506316,0,0.00019654,0,0,0,0,0.000290059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290123,0.000593856,0,0,0,0,0,0,0,0,0,0,0.001412918,0.000310342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371208
"X642.3_7.8",10676,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013588,0,0,0,0,0,0,0,0,0,0,0.000300576,0,0,0,0,0,0,0,0.000150385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000352032,0,0,0,0,0,0,0,0,0,0,0,0.000735666,0,0,0,0.000583686,0,0,0,0,0,0,0,0,0,0,0.000295124,0,0,0
"X642.3_8.1",11018,-1,0,0,0,0,0,0,0,0.000475357,0,0,0,0,0.000593992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000535503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453796,0.000230123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001418606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345291
"X643_3.4",10617,-1,0,0,0,0,0,0.00567224,0,0,0,0.000663207,0,0,0,0,0,0,0,0,0,0.00033833,0.001112021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000518795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000684535,0,0,0,0,0.000206134,0,0,0,0.000254742,0,0,0,0,0
"X643.1_2.8",6311,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017145939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448165,0,0,0.000473663,0.000240257,0.000440998,0.000133051,0.000584706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262805,0,0,0,0,0,0,0,0.000247142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X643.1_3.2",15040,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002424918,0,0,0,0.000254657,0,0,0,0,0,0.000429008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000568787,0,0.000116896,0,0,0,0,0,0,0,0,0,0,0,0.000187772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000666154,0,0,0,0.000723809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000669488,0,0,0,0,0,0,0,0,0
"X643.3_4.8",7237,-1,0,0,0,0,0.001074968,0,0,0,0,0.002029784,0,0,0,0,0,0,0,0.001918674,0,0,0,0,0,0,0,0,0,0.000548564,0,0,0,0,0,0,0,0,0,0,0.001060606,0.003507905,0,0,0,0,0,0,0,0,0,0,0.001101081,0.002699494,0,0,0,0,0,0,0,0,0.004780831,0,0,0,0,0,0,0,0,0,0,0,0.000499266,0,0,0,0.000364245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001000919,0,0.001160033,0,0.000287496,0,0,0,0,0,0,0,0.001024097,0.001578108,0,0,0,0,0,0,0.001047518,0.00055554,0,0,0,0,0,0,0,0,0,0,0.002493591,0,0,0.000373422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X643.3_7.4",6086,592,0,0,0,0,0,0,0,0,0,0,0.001585398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000372833,0,0,0,0,0,0,0,0,0,0,0.000192037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320297,0,0,0.000192838,0,0,0,0,0,0,0,0,0.001866663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229578,0,0,0,0,0.000479729,0,0,0,0.000202293,0,0,0.003267646,0,0.000440642,0,0,0,0,0,0,0,0.000924081,0
"X644_6.1",6782,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002374355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334241,0,0,0,0,0,0,0,0,0,0.002002042,0,0,0,0,0,0,0,0,0,0,0,0,0.002232394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007944621,0,0,0,0,0.014320229,0,0,0.018847646,0.007599155,0,0,0.000234751,0,0,0,0,0.001873451,0,0,0,0,0,0,0,0.005455344,0.000827528,0.016437996,0.003912421,0,0,0,0,0,0,0
"X644.3_4.1",10488,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.000190438,0,0.013375971,0,0,0,0,0.000660741,0,0,0.000388001,0.000185698,0.000716835,0,0,0,0,0,0,0,0,0,0,0,0.000312221,0,0,0,0,0,0,0,0,0,0.000586687,0,0,0.001643178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383515,0,0.000623475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194553,0,0,0,0,0,0,0,0,0,0,0,0.000250994,0,0,0.000266653,0.00194899,0,0,0,0.001597681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736643,0,0,0,0,0,0,0,0,0,0.001584464,0,0,0,0,0,0.000461272
"X644.4_7.5",4745,-1,0,0,0,0,0,0,0.000503812,0,0,0,0,0,0,0,0,0,0,0,0,0.000380171,0.001139649,0.003429907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000360726,0,0,0,0,0,0,0,0,0,0,0,0.000130605,0,0,0,0,0.000280962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X644.7_4.8",18854,963,0,0,0,0,0,0,0,0,0.029122913,0.010312442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000531335,0.000616921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001922274,0,0,0,0,0,0,0,0,0,0.00052078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000801052,0,0,0,0,0,0,0.000406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580395,0,0,0,0,0,0,0,0.000710378,0.000454251,0,0,0,0,0,0,0.000221978,0,0,0,0,0,0,0,0,0
"X644.7_6.1",19102,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X644.8_4.3",1674,833,0,0,0,0,0,0,0,0,0,0.02258673,0,0,0.000208909,0.000107374,0,0,0.000303858,0,0,0,0,0,0,0,0,0,0,0,0,0.000264298,0,0,0,0,0,0,0,0,0,0.000226234,0,0,0,0,0,0,0.000301402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189193,0,0.000322688,0,0,0.000417032,0,0,0,0,0,0.000307022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313849,0,0,0,0,0,0,0,0,0.000216291,0,0,0,0,0,0,0,0.00042726,0,0.000446065,0,0,0,0,0,0.000321589,0,0.000256628,0,0,0,0,0,0.000229033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298286
"X645.1_6.9",26426,-1,0,0,0,0,0,0,0.000754296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329757,0,0,0,0,0,0,0.001092282,0.000726929,0,0,0,0,0.000735041,0,0,0,0,0,0.000641625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000697879,0,0,0,0,0,0,0,0,0,0.001638704,0,0
"X645.2_5.8",5615,-1,0,0,0,0,0,0,0,0,0,0,0,0.000405465,0,0.000138727,0,0,0,0,0.001240742,0,0,0,0,0,0,0,0,0.000373579,0,0,0,0,0,0,0,0,0.000282011,0,0,0,0,0,0,0,0,0,0.000558369,0.000374624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000465446,0,0,0,0,0,0,0,0,0.001195315,0,0.000711687,0.000635795,0,0.00074317,0.000396356,0,0.000571159,0,0,0.000857948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000561699,0,0,0,0.000435309,0,0,0,0,0.000213282,0,0,0,0,0,0,0,0.000467895,0,0,0,0.00080237,0,0,0,0,0.000462889,0,0,0.000417365,0,0.000457526,0,0,0.000784258,0,0,0,0,0,0.000437362
"X645.2_6.4",5795,-1,0,0,0,0,0,0,0,0,0,0,0.00115812,0,0,0,0,0,0,0,0.00058712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130014,0.000671546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866305,0,0,0.000552384,0,0.000428425,0.000747014,0,0,0,0,0.000792932,0.00076353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000413755,0.000244859,0,0,0,0,0,0,0,0,0,0,0.000489199,0,0,0,0,0,0,0,0,0,0,0
"X645.3_6.8",18532,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000537093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000900119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182946,0,0,0,0,0,0,0,0,0.000125503,0,0,0.000350861,0,0,0,0,0,0,0,0,0,0,0
"X646_6",7040,417,0,0,0,0,0,0.000352551,0,0,0,0,0,0,0,0,0.001105832,0.005430196,0,0,0,0,0,0,0,0.000124453,0,0,0,0,0,0,0,0,0,0,0,0.004272772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429587,0,0,0,0,0.000406546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001155781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000574638,0,0,0,0,0,0,0.001819016,0,0,0,0,0,0,0.000428798,0,0,0,0,0,0,0,0,0,0,0,0.002086974,0,0,0,0,0,0,0,0
"X646.4_8.7",24247,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215592,0,0,0,0,0,0,0,0,0.003956213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000763834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X646.5_6.6",916,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155454,0,0,0,0,0,0.002813648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002622816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002997927,0.003148165,0,0,0,0,0,0.003074355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524896,0,0,0.000458362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X646.7_7.2",7674,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007313795,0,0,0,0,0,0,0,0,0,0,0,0,0.00216069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000821924,0,0,0,0,0,0,0,0.002851311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000702655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01597447,0,0,0
"X646.9_2.7",24786,-1,0,0,0,0,0.000314989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486327,0,0,0,0,0,0,0,0,0,0,0,0,0.000235787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X647.1_2.3",16615,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X647.1_4",1379,2136,0,0,0,0,0.000517939,0,0,0,0,0,0,0,0.000994848,0,0,0,0.001183701,0,0,0.002705742,0.001035635,0.001755943,0,0,0.001270013,0.00414772,0,0,0,0.00042119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002171325,0.001226016,0,0,0,0,0,0,0,0,0,0,0,0,0.000669453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000709081,0,0,0,0,0,0,0,0,0,0,0,0.000852596,0.001227351,0,0,0,0,0,0.003752416,0.000660917,0.000551172,0.004262444,0.001929759,0.000876311,0.001711797,0.001090098,0,0.000500763,0,0.003944056,0,0,0.001098132,0,0,0,0.000904854,0,0,0,0,0.000683153,0,0,0,0.001263323,0,0.000931277,0,0,0,0,0,0,0.000290947,0,0,0,0,0,0,0
"X647.2_6.3",1112,-1,0,0,0,0,0.000377213,0,0,0,0,0,0.027889175,0.001916129,0,0,0,0,0,0,0.007946397,0,0.000605552,0.00034836,0,0,0,0,0,0,0,0.000940009,0,0,0,0,0,0,0.003978028,0.016627482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026496165,0.007722179,0,0,0,0,0.001199376,0,0,0,0,0,0,0,0,0,0,0,0,0.002895166,0,0.002181002,0.038385108,0.03061631,0.008411796,0.022153513,0.00055343,0.003123572,0,0,0.018613638,0.031030892,0,0.000774315,0,0,0,0,0,0,0,0,0,0,0.003047159,0.001403778,0,0,0,0,0.000920463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000539585,0.007013507,0.001517932,0,0,0.001399488,0.012955746,0,0.000263764,0.00425646,0.018123357,0,0,0.001870443,0.004033373,0,0,0.000873751,0.001804357,0,0,0,0.001705273,0,0,0.038805691,0.005892023,0.001213706,0.000847619,0.000853945,0,0,0,0,0,0.011513784,0.00620703
"X647.2_6.6",2743,-1,0,0,0,0,0,0,0,0,0,0,0,0.001000697,0,0,0,0,0,0,0,0,0.000227586,0.000807416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004699816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001938467,0,0,0,0,0,0,0,0.000808326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006567,0.0003137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777533,0,0,0,0,0,0,0,0,0
"X647.3_5.6",5207,-1,0,0,0,0,0.00049529,0,0,0,0,0.000469645,0,0,0.000697505,0,0,0,0,0,0,0,0,0.000382066,0,0.000261932,0,0,0.000435656,0.011028347,0,0,0,0,0,0,0,0,0,0,0,0.00029903,0,0,0,0,0,0,0,0,0,0,0.000681893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000654688,0,0,0.00272913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003779238,0.001926864,0,0.001201073,0,0.001551067,0,0,0.001256722,0,0.000723935,0,0,0.000827863,0.000827854,0.000564275,0,0.000468652,0.00054553,0,0,0,0,0.000565168,0,0,0,0.00067352,0,0,0,0.000420508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X647.3_6.9",5654,1907,0,0,0,0,0,0,0,0,0,0,0,0.000459698,0,0,0,0,0,0,0,0,0,0,0.000369907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484343,0,0,0,0,0,0,0,0.000628015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000828632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000725453,0,0,0.000220993,0,0,0,0,0,0,0,0,0,0,0.000457387,0,0,0,0,0,0,0,0,0
"X647.4_8",5352,238,0,0,0,0,0,0,0.007618227,0,0,0,0,0,0.001580273,0,0,0,0.000362833,0.000305904,0,0,0,0.000385435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272004,0.000493532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178912,0.000540388,0,0,0,0,0,0,0,0,0,0,0.000615548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615788,0,0,0,0,0,0.000381511,0,0,0,0,0,0,0,0.000390457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001220084,0,0,0,0,0,0,0,0,0,0.000560627,0,0,0,0,0,0,0,0
